1.000000000000000021e-02,9.885445433159455320e+01,1.002863864171013688e+02,1.001534212948757272e+02,1.001943336401759126e+02,9.919198118032116440e+01,9.907947223074562260e+01,9.940677099314717680e+01
2.000000000000000042e-02,9.690088984351028500e+01,1.001534212948757272e+02,9.971361358289864540e+01,9.992840339572465780e+01,9.809757594354096000e+01,9.898741945382019480e+01,9.932494630254679180e+01
2.999999999999999889e-02,9.325969111179298920e+01,1.000306842589751426e+02,9.934540247519689160e+01,9.960110463332310360e+01,9.632811700930756160e+01,9.884422624526951040e+01,9.913061266237086500e+01
4.000000000000000083e-02,8.729671678428965720e+01,9.987726296409942961e+01,9.885445433159455320e+01,9.923289352562134980e+01,9.351539326991920120e+01,9.871126112304386879e+01,9.895673519484505221e+01
5.000000000000000278e-02,7.856193106269816440e+01,9.967270123759844580e+01,9.807711977089086020e+01,9.860898025979338399e+01,8.975145750230130659e+01,9.858852408714329840e+01,9.879308581364426800e+01
6.000000000000000472e-02,6.837475708294977039e+01,9.938631482049707699e+01,9.720773243326173940e+01,9.776004909481436300e+01,8.506699396542907721e+01,9.836350618799222900e+01,9.861920834611844100e+01
6.999999999999999278e-02,5.805461798097575610e+01,9.901810371279533740e+01,9.588830929733046560e+01,9.694180218881047040e+01,7.864375575329856360e+01,9.805666359824076039e+01,9.837373427431727180e+01
8.000000000000000167e-02,4.883911220210698190e+01,9.867034877774368340e+01,9.466093893832463380e+01,9.581671269305512340e+01,7.205686815996726580e+01,9.781118952643960540e+01,9.808734785721591720e+01
8.999999999999999667e-02,4.101462616344482370e+01,9.839419044696737160e+01,9.303467321264190559e+01,9.451774572977396360e+01,6.506085711363404300e+01,9.759639971361359301e+01,9.782141761276464820e+01
9.999999999999999167e-02,3.467321264191470220e+01,9.800552316661553220e+01,9.108110872455762319e+01,9.289148000409123540e+01,5.805461798097575610e+01,9.728955712386212440e+01,9.748389076403803699e+01
1.100000000000000006e-01,2.936483583921448570e+01,9.743275033241280880e+01,8.872864886979647281e+01,9.123453001943336460e+01,5.094609798506699860e+01,9.701339879308581260e+01,9.705431113838601220e+01
1.199999999999999956e-01,2.460877569806689280e+01,9.694180218881047040e+01,8.588524087143295560e+01,8.900480720057277040e+01,4.493198322593842420e+01,9.665541577170910159e+01,9.668610003068425840e+01
1.300000000000000044e-01,2.054822542702260435e+01,9.623606423238211960e+01,8.249974429784187180e+01,8.670348777743683399e+01,3.916334253861102610e+01,9.603150250588113579e+01,9.648153830418328880e+01
1.400000000000000133e-01,1.736729057993249725e+01,9.555078244860386860e+01,7.904265111997546001e+01,8.418737854147489941e+01,3.444819474276362570e+01,9.544850158535338380e+01,9.597013398793086481e+01
1.500000000000000222e-01,1.463639153114452363e+01,9.475299171525007580e+01,7.582080392758514620e+01,8.159967270123759420e+01,3.036718829906924100e+01,9.478367597422521840e+01,9.548941393065358341e+01
1.600000000000000033e-01,1.241689679860897932e+01,9.396542906822132579e+01,7.228188605911833520e+01,7.880740513449933360e+01,2.705328832975350650e+01,9.428249974429783720e+01,9.505983430500153020e+01
1.700000000000000122e-01,1.063720977805052570e+01,9.317786642119260421e+01,6.806791449319831599e+01,7.550373325150864900e+01,2.458831952541679300e+01,9.364835839214482860e+01,9.452797381609900640e+01
1.800000000000000211e-01,9.328014728444308901e+00,9.211414544338754240e+01,6.388462718625345360e+01,7.240462309501891980e+01,2.207221028945484065e+01,9.294262043571647780e+01,9.393474480924618319e+01
1.900000000000000022e-01,8.151784801063719499e+00,9.107088063823258040e+01,5.951723432545770009e+01,6.858954689577579700e+01,2.020047049197095390e+01,9.224711056561318401e+01,9.322900685281783240e+01
2.000000000000000111e-01,7.036923391633425062e+00,9.001738774675257559e+01,5.523166615526234580e+01,6.508131328628414281e+01,1.887081926971463730e+01,9.136749514165899200e+01,9.253349698271452439e+01
2.100000000000000200e-01,6.351641607855169624e+00,8.884115781937200040e+01,5.150864273294466500e+01,6.136851795029150480e+01,1.795029150046026345e+01,9.040605502710442920e+01,9.175616242201084560e+01
2.200000000000000011e-01,5.697044083052061225e+00,8.719443592103917240e+01,4.765265418840134970e+01,5.747161706044798990e+01,1.705021990385598585e+01,8.960826429375063640e+01,9.091745934335685320e+01
2.300000000000000100e-01,5.267464457400020450e+00,8.576250383553237100e+01,4.399099928403395410e+01,5.395315536463127870e+01,1.635471003375268495e+01,8.859568374757083120e+01,9.002761583307761839e+01
2.400000000000000189e-01,4.858341004398076812e+00,8.431011557737548401e+01,4.031911629334151570e+01,5.033241280556407560e+01,1.580239337220005957e+01,8.766492789199141100e+01,8.917868466809859740e+01
2.500000000000000000e-01,4.500357983021376462e+00,8.263270942006749920e+01,3.709726910095121610e+01,4.693668814564794900e+01,1.538304183287307048e+01,8.675462820906207639e+01,8.815587603559373520e+01
2.600000000000000089e-01,4.224199652245064662e+00,8.086325048583408659e+01,3.412089598036207860e+01,4.376598138488289180e+01,1.490232177559578730e+01,8.563976679963178640e+01,8.691827759026286060e+01
2.700000000000000178e-01,3.999181753093996594e+00,7.915516006955098760e+01,3.140022501789915310e+01,4.062595888309297010e+01,1.463639153114452363e+01,8.448399304490129680e+01,8.570113531758207159e+01
2.800000000000000266e-01,3.743479594967781487e+00,7.745729773959291720e+01,2.889434386826224710e+01,3.816099007875626370e+01,1.433977702771811202e+01,8.308274521836965221e+01,8.454536156285158199e+01
2.900000000000000355e-01,3.569602127441955819e+00,7.529917152500766520e+01,2.656234018615116810e+01,3.569602127441955020e+01,1.415567147386724045e+01,8.199856806791449060e+01,8.324639459957042220e+01
2.999999999999999889e-01,3.426408918891275857e+00,7.314104531042241319e+01,2.463945995704203540e+01,3.351743888718420550e+01,1.399202209266646157e+01,8.062800450035798860e+01,8.199856806791449060e+01
3.099999999999999978e-01,3.262759537690498313e+00,7.093177866421193301e+01,2.267566738263271020e+01,3.144113736319934560e+01,1.378746036616549020e+01,7.927789710545157220e+01,8.054617980975758940e+01
3.200000000000000067e-01,3.140022501789915044e+00,6.904981078040299280e+01,2.085506801677406230e+01,2.942620435716477445e+01,1.356244246701442080e+01,7.791756162422011300e+01,7.880740513449933360e+01
3.300000000000000155e-01,3.058197811189526494e+00,6.685077222051754120e+01,1.927994272271658005e+01,2.738058709215505715e+01,1.344993351743888610e+01,7.637312058913778401e+01,7.712999897719136300e+01
3.400000000000000244e-01,2.986601206914186513e+00,6.475401452388257439e+01,1.775595786028434020e+01,2.566226858954689760e+01,1.325559987726296285e+01,7.456274930960417180e+01,7.537076812928300740e+01
3.500000000000000333e-01,2.843407998363506106e+00,6.243223892809655950e+01,1.615014830725171180e+01,2.411782755446456150e+01,1.315331901401247627e+01,7.267055333947018880e+01,7.357062493607446640e+01
3.600000000000000422e-01,2.782039480413214250e+00,6.033548123146158559e+01,1.503528689782141825e+01,2.279840441853329125e+01,1.301012580546179720e+01,7.077835736933619160e+01,7.183185026081619640e+01
3.699999999999999956e-01,2.710442876137874268e+00,5.811598649892605550e+01,1.391019740206607480e+01,2.140738467832668590e+01,1.288738876956121437e+01,6.884524905390200900e+01,6.971463639153114400e+01
3.800000000000000044e-01,2.649074358187582856e+00,5.620333435614196560e+01,1.297944154648665283e+01,2.020047049197095390e+01,1.275442364733558342e+01,6.637005216324025980e+01,6.762810678122123420e+01
3.900000000000000133e-01,2.618390099212437594e+00,5.418840135010739800e+01,1.218165081313286180e+01,1.916743377314104535e+01,1.271351130203538737e+01,6.428352255293033579e+01,6.532678735808529780e+01
4.000000000000000222e-01,2.597933926562340012e+00,5.222460877569806570e+01,1.143500051140431495e+01,1.816508131328628650e+01,1.269305512938529112e+01,6.211516825202003389e+01,6.337322287000102250e+01
4.100000000000000311e-01,2.557021581262146182e+00,5.046537792778971010e+01,1.064743786437557560e+01,1.726500971668200890e+01,1.263168661143500060e+01,6.013091950496062310e+01,6.124578091439091310e+01
4.200000000000000400e-01,2.526337322287000031e+00,4.883911220210698190e+01,9.900787562647028750e+00,1.632402577477753525e+01,1.256009000715966017e+01,5.793188094507517860e+01,5.900583000920527610e+01
4.299999999999999933e-01,2.475196890661757188e+00,4.727421499437455310e+01,9.317786642119259000e+00,1.532167331492277640e+01,1.247826531655927162e+01,5.567147386723944180e+01,5.651017694589342000e+01
4.400000000000000022e-01,2.444512631686611481e+00,4.536156285159047030e+01,8.816610412191879576e+00,1.440114554566840610e+01,1.242712488493402745e+01,5.357471617060448921e+01,5.404520814155671360e+01
4.500000000000000111e-01,2.393372200061368638e+00,4.343868262248133050e+01,8.387030786539838800e+00,1.378746036616549020e+01,1.238621253963383495e+01,5.118134397054310369e+01,5.136544952439398060e+01
4.600000000000000200e-01,2.383144113736320069e+00,4.169990794722307470e+01,7.701749002761583363e+00,1.318400327298762420e+01,1.234530019433364068e+01,4.875728751150659690e+01,4.902321775595785880e+01
4.700000000000000289e-01,2.352459854761174363e+00,4.023729160274113070e+01,7.343765981384882124e+00,1.250894957553441778e+01,1.231461593535849275e+01,4.639459957042037530e+01,4.673212641914697230e+01
4.800000000000000377e-01,2.321775595786028212e+00,3.851897310013296050e+01,7.077835736933620225e+00,1.191572056868159990e+01,1.231461593535849275e+01,4.436943847806075780e+01,4.449217551396133530e+01
4.899999999999999911e-01,2.301319423135931075e+00,3.701544441035082400e+01,6.730080801881967112e+00,1.122021069857829723e+01,1.226347550373325213e+01,4.237496164467627580e+01,4.255906719852715980e+01
5.000000000000000000e-01,2.239950905185639662e+00,3.565510892911936480e+01,6.300501176229928113e+00,1.075994681395111030e+01,1.223279124475810598e+01,4.063618696941802000e+01,4.036002863864170820e+01
